4277888512,"Johnedw26272339","John edwards","null","null","false"
14645160,"shwood","Brian Brushwood","null","null","false"
87403396,"alispagnola","Ali Spagnola","null","null","false"
33014441,"kencaillat","ken caillat","null","null","false"
1449000090,"MarketingCory","Cory Torrella","null","null","false"
2862966903,"BetterAuds","Miranda Mills","null","null","false"
18087978,"Graphic_Mint","Graphic Mint","null","null","false"
267390486,"bizcartoons","Ted Goff","null","null","false"
83558302,"zeair","Rafal Wasil","null","null","false"
17540746,"SCavanna","Santiago Cavanna ♻︎","null","null","false"
3274685648,"TopAngularJS","Top AngularJS News","null","null","false"
504255761,"Blackmetric","Blackmetric","null","null","false"
3865072994,"JavaTpNews","Java Top News","null","null","false"
64331621,"SQLServer","Microsoft SQL Server","null","null","false"
2815069920,"TJCLABS","TJCLABS","null","null","false"
20216343,"batimes","BA Times","null","null","false"
551335311,"FlagshipSG1","Flagship SG","null","null","false"
3245117545,"dockernews","Docker News","null","null","false"
3902264114,"MatthewRyaane","MatthewRyan","null","null","false"
17031865,"michalsobot","Michal Sobotkiewicz","null","null","false"
17250561,"donbunch","Don Bunch","null","null","false"
1027426651,"stuartasterling","Stuart Sterling","null","null","false"
95294431,"lucidmeetings","Lucid Meetings","null","null","false"
112684197,"Experitest","Mobile App Testing","null","null","false"
707307750,"JohnieMackies","John Mackie","null","null","false"
2525728861,"BestFactLibrary","Facts Library","null","null","false"
26094126,"Apigee","Apigee","null","null","false"
211800056,"dreckbaerfrau","Susanna Gebauer","null","null","false"
3603705012,"LocalizerHQ","LocalizerHQ","null","null","false"
110897594,"reuvengorsht","Reuven Gorsht","null","null","false"
96762045,"kanbanery","KanbaneryCEO","null","null","false"
23251100,"GordonMakryllos","Gordon Makryllos","null","null","false"
224778333,"PPI_BI","Jesper Vork","null","null","false"
354582942,"JeremyScrivens","Jeremy Scrivens","null","null","false"
1923709316,"lraemalloy","Lindsay Malloy","null","null","false"
15081182,"WarrenWhitlock","Warren Whitlock","null","null","false"
3816887620,"Venture_Focus","VentureFocus","null","null","false"
3034067248,"vanessagreenfi5","Vanessa Greenfield","null","null","false"
433079688,"gclaps","Gerry Claps","null","null","false"
8020002,"aseemb","Aseem Badshah","null","null","false"
494302092,"GrahamADragon","G A Dragon","null","null","false"
550681769,"KloudSolutions","Kloud","null","null","false"
1614751873,"HelenRanger4","Helen Beal","null","null","false"
4009304782,"jordanjoshfrank","Jordan Josh Frank","null","null","false"
3845545512,"LuvYaDisney","Disney Characters","null","null","false"
18242629,"brianrking","Brian R. King","null","null","false"
2590242073,"legomics","legomics","null","null","false"
2981603953,"IAmCoachClinton","Clinton Ages","null","null","false"
351578264,"Guru_Frandsen","Michael Frandsen","null","null","false"
1403364408,"UpolEhsan","Upol Ehsan","null","null","false"
17536486,"rogerhamilton","Roger James Hamilton","null","null","false"
1643413789,"umahombal","Uma Hombal","null","null","false"
1128813198,"GarlandTech","Garland Technology","null","null","false"
3941408241,"masonholloway6","Mason Holloway","null","null","false"
3712100897,"lady_morezova","PipiyaToma","null","null","false"
3709423397,"78_kuzovatkin","futlyarova_miss","null","null","false"
59527009,"AvivaMarch","Aviva Marchette","null","null","false"
1024244078,"EvanSinar","Evan Sinar","null","null","false"
1155648841,"JMB_Coaching","John Martin-Brown","null","null","false"
3771848292,"Ramkuma25542432","Ram kumar gupta","null","null","false"
30257885,"Parasoft","Parasoft ","null","null","false"
3815163737,"ibeacontrends","iBeacon Trends","null","null","false"
2536515216,"AvexHolding","Avex Holding","null","null","false"
2482358756,"HauserCanada","Hauser Canada","null","null","false"
896759827,"DavidAnthBishop","David Anthony Bishop","null","null","false"
3713820439,"shivanaveen666","shivaraj prabhas","null","null","false"
31298952,"FiniteIT","Finite IT","null","null","false"
3262289581,"lalabala1133","lalabala","null","null","false"
206144231,"IntBestPractice","Int. Best Practice","null","null","false"
398942980,"MarcHemerik","Marc Hemerik","null","null","false"
365783949,"gocwi","CWI ","null","null","false"
3017196845,"_RicardoFer_","Ricardo Fernández","null","null","false"
1487070068,"MeetingSift","MeetingSift","null","null","false"
9616512,"adamson","Walter Adamson","null","null","false"
37959219,"LGScout","LookingGlass","null","null","false"
148416446,"MarkSBabbitt","Mark Babbitt","null","null","false"
18886551,"BrianMuskoff","Brian Muskoff","null","null","false"
2686894640,"7C_hu","7C.hu","null","null","false"
